date,open,high,low,close,volume
2025-07-15,627.52,627.86,622.06,622.14,74317260.0
2025-07-16,623.74,624.73,618.05,624.22,88964127.0
2025-07-17,624.4,628.4048,624.18,628.04,68885558.0
2025-07-18,629.3,629.47,626.46,627.58,65621496.0
2025-07-21,628.77,631.54,628.34,628.77,63374984.0
2025-07-22,629.1,629.73,626.19,628.86,60046288.0
2025-07-23,631.55,634.21,629.73,634.21,71015836.0
2025-07-24,634.6,636.15,633.99,634.42,71307134.0
2025-07-25,635.09,637.5799,634.84,637.1,56865364.0
2025-07-28,637.48,638.04,635.54,636.94,54917102.0
2025-07-29,638.35,638.67,634.335,635.26,60556278.0
2025-07-30,635.92,637.68,631.54,634.46,80413429.0
2025-07-31,639.455,639.85,630.765,632.08,103385246.0
2025-08-01,626.3,626.34,619.29,621.72,140103572.0
2025-08-04,625.67,631.215,625.58,631.17,73218015.0
2025-08-05,631.79,632.6052,627.04,627.97,68051401.0
2025-08-06,629.05,633.44,628.13,632.78,64357525.0
2025-08-07,636.24,636.98,629.11,632.25,74205791.0
2025-08-08,634.06,637.645,633.74,637.18,64051626.0
2025-08-11,637.46,638.95,634.66,635.92,58742300.0
2025-08-12,638.29,642.85,636.79,642.69,64821798.0
2025-08-13,644.91,646.19,642.68,644.89,60092790.0
2025-08-14,642.79,645.62,642.34,644.95,59327466.0
2025-08-15,645.99,646.09,642.5153,643.44,68592507.0
2025-08-18,642.86,644.0,642.18,643.3,43804914.0
2025-08-19,643.12,644.105,638.48,639.81,69750731.0
2025-08-20,639.4,639.66,632.95,638.11,88890298.0
2025-08-21,636.28,637.97,633.81,635.55,54805775.0
2025-08-22,637.76,646.5,637.25,645.31,84083214.0
2025-08-25,644.04,645.29,642.35,642.47,51274332.0
2025-08-26,642.2,645.51,641.57,645.16,51581565.0
2025-08-27,644.57,647.37,644.42,646.63,48341069.0
2025-08-28,647.24,649.48,645.34,648.92,61519461.0
2025-08-29,647.47,647.84,643.14,645.05,74423178.0
2025-09-02,637.5,640.49,634.92,640.27,81983545.0
2025-09-03,642.67,644.21,640.46,643.74,70820898.0
2025-09-04,644.42,649.15,643.51,649.12,65219228.0
2025-09-05,651.48,652.21,643.33,647.24,84304124.0
2025-09-08,648.62,649.84,647.23,648.83,63130164.0
2025-09-09,648.97,650.86,647.22,650.33,66133856.0
2025-09-10,653.62,654.55,650.63,652.21,78034529.0
2025-09-11,654.18,658.33,653.59,657.63,69895740.0
2025-09-12,657.6,659.11,656.9,657.41,72780135.0
2025-09-15,659.64,661.04,659.34,660.91,63772412.0
2025-09-16,661.47,661.78,659.21,660.0,61168953.0
2025-09-17,660.01,661.72,654.3,659.18,101952244.0
2025-09-18,661.89,664.89,660.27,662.26,90458735.0
2025-09-19,662.33,664.55,660.37,663.7,97945620.0
2025-09-22,662.2,667.29,662.17,666.84,69452201.0
2025-09-23,666.72,667.34,661.98,663.21,81708872.0
2025-09-24,664.51,664.61,659.67,661.1,68082229.0
2025-09-25,657.94,659.4056,654.405,658.05,89622067.0
2025-09-26,659.51,662.37,657.88,661.82,69179209.0
2025-09-29,664.36,665.28,661.86,663.68,73499015.0
2025-09-30,662.93,666.65,661.61,666.18,86288028.0
2025-10-01,663.17,669.37,663.06,668.45,72545369.0
2025-10-02,670.45,670.565,666.78,669.22,56895993.0
2025-10-03,669.99,672.675,668.16,669.21,70494350.0
2025-10-06,671.62,672.51,669.455,671.61,54623260.0
2025-10-07,672.54,672.99,667.67,669.12,72020067.0
2025-10-08,670.25,673.2056,669.42,673.11,60702241.0
2025-10-09,673.53,673.94,669.21,671.16,66501941.0
2025-10-10,672.13,673.95,652.84,653.02,159422589.0
2025-10-13,660.65,665.13,659.7679,663.04,79560517.0
2025-10-14,657.17,665.83,653.17,662.23,88779560.0
2025-10-15,666.82,670.23,658.93,665.17,81702555.0
2025-10-16,666.82,668.71,657.11,660.64,110563346.0
2025-10-17,659.5,665.755,658.14,664.39,96500870.0
2025-10-20,667.32,672.21,667.27,671.3,60492650.0
2025-10-21,671.44,672.99,669.981,671.29,56248835.0
2025-10-22,672.0,672.0,663.3,667.8,80564006.0
2025-10-23,668.12,672.7101,667.8,671.76,65604461.0
2025-10-24,676.46,678.47,675.65,677.25,74356527.0
2025-10-27,682.73,685.54,682.115,685.24,63293828.0
2025-10-28,687.05,688.905,684.83,687.06,61737972.0
2025-10-29,688.72,689.7,682.87,687.39,85340645.0
2025-10-30,683.9,685.94,679.83,679.83,76335751.0
2025-10-31,685.04,685.08,679.24,682.06,87164122.0
2025-11-03,685.67,685.8,679.94,683.34,57315025.0
2025-11-04,676.11,679.96,674.58,675.24,78426969.0
2025-11-05,674.98,680.86,674.17,677.58,74402376.0
2025-11-06,676.47,677.38,668.72,670.31,85035298.0
2025-11-07,667.91,671.08,661.205,670.97,100592443.0
2025-11-10,677.235,682.18,675.03,681.44,75842888.0
2025-11-11,679.95,683.57,678.73,683.0,58953385.0
2025-11-12,684.79,684.96,680.945,683.38,62312484.0
2025-11-13,680.5,680.86,670.52,672.04,103457788.0
2025-11-14,665.38,675.66,663.265,671.93,96846672.0
2025-11-17,669.7,673.71,662.17,665.67,90456105.0
2025-11-18,662.095,665.12,655.86,660.08,114467488.0
2025-11-19,660.78,667.34,658.745,662.63,94702955.0
2025-11-20,672.91,675.56,651.89,652.53,165293521.0
2025-11-21,655.05,664.55,650.85,659.03,123956203.0
2025-11-24,662.69,670.06,661.59,668.73,80437940.0
2025-11-25,668.63,676.21,664.48,675.02,81077088.0
2025-11-26,677.63,681.7,676.72,679.68,71879597.0
2025-11-28,680.86,683.665,680.5,683.39,49212030.0
2025-12-01,678.81,682.99,678.74,680.27,61201193.0
2025-12-02,681.92,683.82,679.3275,681.53,62953844.0
2025-12-03,680.57,684.91,679.69,683.89,57238481.0
2025-12-04,685.3,685.37,681.34,684.39,61970336.0
2025-12-05,685.47,688.39,684.58,685.69,79241045.0
2025-12-08,686.59,686.64,681.57,683.63,55231462.0
2025-12-09,683.15,685.385,682.59,683.04,58310055.0
2025-12-10,682.56,688.97,681.31,687.57,85671334.0
2025-12-11,685.14,689.25,682.165,689.17,86173678.0
2025-12-12,688.17,688.88,679.1744,681.76,113160347.0
2025-12-15,685.74,685.76,679.25,680.73,90810952.0
2025-12-16,679.23,681.08,674.98,678.87,122030631.0
2025-12-17,679.89,680.435,671.195,671.4,110625198.0
2025-12-18,677.6,680.74,674.9,676.47,108650128.0
2025-12-19,676.59,681.09,676.47,680.59,103599543.0
2025-12-22,683.94,685.36,680.5868,684.83,69556733.0
2025-12-23,683.92,688.2,683.87,687.96,64839951.0
2025-12-24,687.95,690.83,687.8,690.38,39445560.0
2025-12-26,690.64,691.66,689.27,690.31,41613347.0
2025-12-29,687.54,689.2,686.07,687.85,62559503.0
2025-12-30,687.445,688.555,686.58,687.01,47160671.0
2025-12-31,687.14,687.36,681.71,681.92,74144801.0
2026-01-02,685.71,686.87,679.82,683.17,89377203.0
2026-01-05,686.54,689.43,686.375,687.72,71753091.0
2026-01-06,687.93,692.315,687.78,691.81,69273827.0
2026-01-07,692.19,693.96,689.32,689.58,75588337.0
2026-01-08,688.82,690.615,687.49,689.51,64019200.0
2026-01-09,690.63,695.31,689.18,694.07,80125467.0
2026-01-12,690.68,696.09,690.63,695.16,63976002.0
2026-01-13,695.49,696.09,691.35,693.77,78309726.0
2026-01-14,691.0,691.72,686.04,690.36,94676684.0
2026-01-15,694.57,695.45,691.25,692.24,77861974.0
2026-01-16,693.66,694.25,690.1,691.66,79289200.0
2026-01-20,681.49,684.77,676.57,677.58,111623277.0
2026-01-21,679.65,688.735,678.13,685.4,127844467.0
2026-01-22,689.85,691.125,686.92,688.98,77112243.0
2026-01-23,688.15,690.96,687.16,689.23,63059578.0
2026-01-26,690.49,694.13,689.92,692.73,60473813.0
2026-01-27,694.18,696.53,693.57,695.49,55506147.0
2026-01-28,697.05,697.84,693.94,695.42,61172165.0
2026-01-29,696.39,697.06,684.83,694.04,97486198.0
2026-01-30,691.79,694.21,687.12,691.97,101835131.0
2026-02-02,689.58,696.93,69.005,695.41,79286521.0
2026-02-03,696.21,696.96,684.03,689.53,107904611.0
2026-02-04,690.35,691.45,681.76,686.19,105204600.0
2026-02-05,680.94,683.69,675.79,677.62,113610812.0
2026-02-06,681.46,692.31,680.85,690.62,89127566.0
2026-02-09,689.42,695.87,688.34,693.95,73885192.0
2026-02-10,694.95,696.54,691.66,692.12,65185725.0
2026-02-11,696.39,697.14,689.18,691.96,76353872.0
2026-02-12,694.24,695.35,680.37,681.27,118828963.0
2026-02-13,681.69,686.28,677.52,681.75,96267487.0
2026-02-17,680.14,684.94,675.78,682.85,81354660.0
2026-02-18,684.02,689.15,682.83,686.29,73570341.0
2026-02-19,683.84,686.18,681.5475,684.48,58649363.0
2026-02-20,682.32,690.06,681.73,689.43,100033986.0
2026-02-23,687.83,690.0,680.371,682.39,90667777.0
2026-02-24,681.9,688.35,680.0,687.35,73879636.0
2026-02-25,690.18,693.68,690.1,693.15,56447240.0
2026-02-26,693.28,693.3,684.35,689.3,71763014.0
2026-02-27,683.09,686.86,681.64,685.99,83410162.0
2026-03-02,678.7,688.62,678.02,686.38,87604490.0
2026-03-03,675.06,682.61,669.66,680.33,105122181.0
2026-03-04,681.63,687.09,679.62,685.13,79278994.0
2026-03-05,682.08,685.53,675.61,681.31,106716391.0
2026-03-06,673.41,676.11,669.76,672.38,100796751.0
2026-03-09,666.39,679.92,662.39,678.27,102774914.0
2026-03-10,677.72,683.36,674.76,677.18,81585842.0
2026-03-11,677.58,680.08,673.34,676.33,68519802.0
2026-03-12,671.16,671.65,665.87,666.06,108960383.0
2026-03-13,669.27,672.335,661.36,662.29,97287732.0
2026-03-16,668.38,672.07,667.12,669.03,82112619.0
2026-03-17,672.39,674.44,669.7,670.79,87193712.0
2026-03-18,668.36,669.72,661.19,661.43,82139971.0
2026-03-19,656.97,662.98,655.17,659.8,111355978.0
2026-03-20,656.51,656.69,644.72,648.57,163708346.0
2026-03-23,658.07,662.615,653.94,655.38,134908956.0
2026-03-24,651.32,657.03,649.88,653.18,96536775.0
2026-03-25,658.67,660.89,654.24,656.82,90728937.0
2026-03-26,652.06,654.85,644.82,645.09,96572697.0
2026-03-27,642.5,642.66,633.105,634.09,103743913.0
2026-03-30,640.11,640.37,629.28,631.97,99377166.0
2026-03-31,638.94,651.54,637.98,650.34,152604652.0
2026-04-01,653.9,658.52,653.0,655.24,97921207.0
2026-04-02,646.42,658.2,645.11,655.83,68431760.0
2026-04-06,655.86,659.72,655.52,658.93,39197388.0
2026-04-07,656.65,659.61,651.06,659.22,70057264.0
2026-04-08,676.39,677.08,671.46,676.01,93677757.0
2026-04-09,674.84,681.16,673.77,679.91,57197883.0
2026-04-10,681.32,682.03,678.45,679.46,42320741.0
2026-04-13,677.41,686.3,676.58,686.1,54263576.0
2026-04-14,687.69,694.58,687.66,694.46,63547765.0
2026-04-15,695.26,700.28,694.2,699.94,58310636.0
2026-04-16,701.06,702.78,698.53,701.66,50037766.0
2026-04-17,706.14,712.39,705.76,710.14,70739977.0
2026-04-20,708.78,709.91,706.14,708.72,43593498.0
2026-04-21,710.28,711.275,702.64,704.08,59014672.0
2026-04-22,709.15,711.45,708.22,711.21,42583611.0
2026-04-23,709.5,712.3598,702.2803,708.45,56244485.0
2026-04-24,710.75,714.47,709.01,713.94,45278698.0
2026-04-27,713.17,715.63,712.295,715.17,33179855.0
2026-04-28,711.815,712.88,709.25,711.69,43186985.0
2026-04-29,711.0,712.2,708.37,711.58,41928677.0
2026-04-30,714.63,719.79,710.445,718.66,67313196.0
2026-05-01,721.25,724.87,720.47,720.65,43135976.0
2026-05-04,720.07,722.12,714.99,718.01,52017943.0
2026-05-05,721.77,725.04,721.4898,723.77,37011872.0
2026-05-06,728.16,734.59,727.82,733.83,53373841.0
2026-05-07,735.05,736.13,729.75,731.58,51811081.0
2026-05-08,734.93,738.08,734.57,737.62,47309511.0
2026-05-11,736.45,740.79,736.45,739.3,44122056.0
2026-05-12,736.89,738.84,731.83,738.18,54273627.0
2026-05-13,738.47,743.91,735.47,742.31,44279823.0
2026-05-14,743.65,749.53,743.56,748.17,45389220.0
2026-05-15,741.79,743.46,737.96,739.17,60513211.0
2026-05-18,739.83,741.415,733.39,738.65,47930194.0
2026-05-19,734.78,737.65,731.53,733.73,54323631.0
2026-05-20,735.71,741.87,733.89,741.25,45832492.0
2026-05-21,738.64,744.87,737.03,742.72,43396522.0
2026-05-22,746.24,748.94,744.48,745.64,41833274.0
2026-05-26,750.01,752.13,748.37,750.59,41224290.0
2026-05-27,750.88,751.38,748.22,750.46,42182638.0
2026-05-28,750.25,755.15,749.23,754.6,41635596.0
2026-05-29,755.9,758.08,754.69,756.48,55157560.0
2026-06-01,755.36,760.28,754.69,758.54,43743307.0
2026-06-02,757.03,760.4,756.75,759.57,31659089.0
2026-06-03,758.15,758.8,753.57,754.24,51481600.0
2026-06-04,752.1,758.31,751.47,757.09,49997957.0
2026-06-05,752.31,752.82,735.525,737.55,94079416.0
2026-06-08,743.36,745.34,738.19,739.22,49409156.0
2026-06-09,743.63,746.9,722.59,737.05,87632447.0
2026-06-10,733.39,738.38,725.33,725.43,60413773.0
2026-06-11,728.76,740.0,724.405,737.76,86398845.0
2026-06-12,740.71,744.44,735.03,741.75,57157800.0
2026-06-15,751.85,756.68,751.76,754.83,60270690.0
2026-06-16,754.55,755.44,749.88,750.33,67210550.0
2026-06-17,751.29,752.15,739.22,740.96,86738310.0
2026-06-18,747.76,748.23,743.86,746.74,88133310.0
2026-06-22,747.7,750.18,743.13,744.39,46731169.0
2026-06-23,733.81,739.63,732.3,733.58,66917430.0
2026-06-24,735.17,739.945,730.84,733.24,57507627.0
2026-06-25,738.91,739.37,729.6,734.3,54195404.0
2026-06-26,728.945,736.53,716.58,728.99,71104306.0
2026-06-29,736.525,741.56,732.09,741.0,58501605.0
2026-06-30,741.29,748.02,740.89,746.77,55693737.0
2026-07-01,745.0,749.435,742.375,745.76,47175555.0
2026-07-02,747.4,751.31,740.03,744.78,57575794.0
2026-07-06,748.74,752.41,747.41,751.28,50768534.0
2026-07-07,750.22,750.96,745.21,747.71,43789259.0
2026-07-08,743.16,746.15,739.51,745.4,43833354.0
2026-07-09,747.35,751.97,745.59,751.71,41503216.0
2026-07-10,752.05,755.42,748.1,754.95,42260129.0
2026-07-13,752.47,753.9105,748.0,749.17,44096964.0
2026-07-14,750.91,753.34,748.66,751.83,35205607.0
2026-07-15,754.24,755.58,750.2,754.81,43913069.0
2026-07-16,752.76,754.57,747.88,750.72,46475759.0
2026-07-17,742.08,747.29,740.8,743.29,62723008.0
2026-07-20,747.06,748.73,741.5103,742.09,50500548.0
2026-07-21,746.29,749.04,744.18,748.28,34385946.0
2026-07-22,746.62,750.02,746.37,747.41,32896257.0
2026-07-23,739.37,742.56,735.21,738.18,55502098.0
2026-07-24,738.51,743.72,737.29,738.93,44843800.0
2026-07-27,744.91,745.53,735.87,739.09,41536532.0
2026-07-28,739.19,742.7901,735.98,740.86,47379272.0
2026-07-29,739.97,742.68,729.1,729.46,70750566.0
2026-07-30,736.05,742.45,734.59,741.69,66868279.0
2026-07-31,744.68,748.895,737.68,747.03,62511105.0
2026-08-03,749.44,758.58,748.8,757.67,60014445.0
2026-08-04,760.63,773.41,760.52,771.33,69231912.0
2026-08-05,775.85,776.85,769.51,769.79,44774888.0
2026-08-06,770.21,771.82,767.46,768.56,38491050.0
2026-08-07,771.02,773.915,769.61,773.26,43663040.0
2026-08-10,772.6,775.05,771.62,773.03,39337305.0
2026-08-11,774.53,774.61,769.2,770.56,36805242.0
2026-08-12,774.71,774.9,771.28,772.49,33236038.0
2026-08-13,774.87,779.37,774.111,777.88,35695716.0
2026-08-14,778.54,778.8,775.4301,776.34,31437396.0
2026-08-17,776.18,776.775,772.51,772.67,34439149.0
2026-08-18,768.7,769.5,766.92,767.45,43979763.0
